2024-03-27 11:27:03,381 DEBUG   HandlerThread:3728 [system_info.py:_probe_git():135] Probing git
2024-03-27 11:27:03,381 INFO    SystemMonitor:3728 [interfaces.py:start():190] Started memory monitoring
2024-03-27 11:27:03,381 INFO    SystemMonitor:3728 [interfaces.py:start():190] Started network monitoring
2024-03-27 11:27:03,699 DEBUG   HandlerThread:3728 [system_info.py:_probe_git():143] Probing git done
2024-03-27 11:27:03,699 DEBUG   HandlerThread:3728 [system_info.py:probe():198] Probing system done
2024-03-27 11:27:03,699 DEBUG   HandlerThread:3728 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.11.5', 'heartbeatAt': '2024-03-27T03:27:03.370668', 'startedAt': '2024-03-27T03:26:59.627612', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'd:\\MScDataSparqProject\\Supporting_files\\main_test.py', 'codePathLocal': 'main_test.py', 'codePath': 'Supporting_files\\main_test.py', 'git': {'remote': 'https://gitlab.doc.ic.ac.uk/jw923/MScDataSparqProject.git', 'commit': '275f254c7ca8dfa9c7a613a5d2e207f88bcb44ab'}, 'email': 'jinyan.wang23@imperial.ac.uk', 'root': 'D:/MScDataSparqProject', 'host': 'WJY', 'username': 'jinya', 'executable': 'd:\\py\\python.exe', 'cpu_count': 12, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2200.0, 'min': 0.0, 'max': 2200.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 0.0, 'max': 2200.0}], 'disk': {'/': {'total': 734.1572227478027, 'used': 125.63096237182617}}, 'memory': {'total': 15.728263854980469}}
2024-03-27 11:27:03,699 INFO    HandlerThread:3728 [system_monitor.py:probe():224] Finished collecting system info
2024-03-27 11:27:03,700 INFO    HandlerThread:3728 [system_monitor.py:probe():227] Publishing system info
2024-03-27 11:27:03,700 DEBUG   HandlerThread:3728 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-03-27 11:27:03,927 INFO    Thread-21 :3728 [dir_watcher.py:_on_file_created():271] file/dir created: D:\MScDataSparqProject\Supporting_files\wandb\run-20240327_112659-jlvilik2\files\conda-environment.yaml
2024-03-27 11:27:13,997 INFO    Thread-21 :3728 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\MScDataSparqProject\Supporting_files\wandb\run-20240327_112659-jlvilik2\files\conda-environment.yaml
2024-03-27 11:27:14,036 DEBUG   HandlerThread:3728 [system_info.py:_save_conda():222] Saving conda packages done
2024-03-27 11:27:14,036 INFO    HandlerThread:3728 [system_monitor.py:probe():229] Finished publishing system info
2024-03-27 11:27:14,050 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:27:14,050 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: keepalive
2024-03-27 11:27:14,050 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:27:14,050 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: keepalive
2024-03-27 11:27:14,050 DEBUG   SenderThread:3728 [sender.py:send():379] send: files
2024-03-27 11:27:14,050 INFO    SenderThread:3728 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-03-27 11:27:14,605 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: python_packages
2024-03-27 11:27:14,605 DEBUG   SenderThread:3728 [sender.py:send_request():406] send_request: python_packages
2024-03-27 11:27:14,606 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 11:27:14,607 DEBUG   SenderThread:3728 [sender.py:send_request():406] send_request: stop_status
2024-03-27 11:27:14,611 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 11:27:15,004 INFO    Thread-21 :3728 [dir_watcher.py:_on_file_created():271] file/dir created: D:\MScDataSparqProject\Supporting_files\wandb\run-20240327_112659-jlvilik2\files\wandb-metadata.json
2024-03-27 11:27:15,005 INFO    Thread-21 :3728 [dir_watcher.py:_on_file_created():271] file/dir created: D:\MScDataSparqProject\Supporting_files\wandb\run-20240327_112659-jlvilik2\files\requirements.txt
2024-03-27 11:27:16,112 DEBUG   SenderThread:3728 [sender.py:send():379] send: telemetry
2024-03-27 11:27:16,112 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:27:16,183 INFO    wandb-upload_0:3728 [upload_job.py:push():131] Uploaded file C:\Users\jinya\AppData\Local\Temp\tmpykb04aitwandb\irgn59nx-wandb-metadata.json
2024-03-27 11:27:21,156 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:27:26,195 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:27:29,632 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 11:27:29,632 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 11:27:29,632 DEBUG   SenderThread:3728 [sender.py:send_request():406] send_request: stop_status
2024-03-27 11:27:32,210 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:27:33,158 INFO    Thread-21 :3728 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\MScDataSparqProject\Supporting_files\wandb\run-20240327_112659-jlvilik2\files\config.yaml
2024-03-27 11:27:37,715 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:27:42,777 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:27:44,628 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 11:27:44,628 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 11:27:44,628 DEBUG   SenderThread:3728 [sender.py:send_request():406] send_request: stop_status
2024-03-27 11:27:48,109 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:27:53,135 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:27:58,163 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:27:59,631 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 11:27:59,632 DEBUG   SenderThread:3728 [sender.py:send_request():406] send_request: stop_status
2024-03-27 11:27:59,641 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 11:28:03,207 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:28:03,386 DEBUG   SystemMonitor:3728 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-27 11:28:03,386 DEBUG   SenderThread:3728 [sender.py:send():379] send: stats
2024-03-27 11:28:08,431 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:28:13,461 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:28:14,627 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 11:28:14,628 DEBUG   SenderThread:3728 [sender.py:send_request():406] send_request: stop_status
2024-03-27 11:28:14,642 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 11:28:19,192 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:28:24,208 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:28:29,242 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:28:29,643 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 11:28:29,643 DEBUG   SenderThread:3728 [sender.py:send_request():406] send_request: stop_status
2024-03-27 11:28:29,650 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 11:28:33,398 DEBUG   SenderThread:3728 [sender.py:send():379] send: stats
2024-03-27 11:28:34,410 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:28:39,450 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:28:44,477 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:28:44,652 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 11:28:44,652 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 11:28:44,652 DEBUG   SenderThread:3728 [sender.py:send_request():406] send_request: stop_status
2024-03-27 11:28:50,172 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:28:55,201 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:28:59,639 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 11:28:59,641 DEBUG   SenderThread:3728 [sender.py:send_request():406] send_request: stop_status
2024-03-27 11:28:59,656 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 11:29:01,155 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:29:03,411 DEBUG   SenderThread:3728 [sender.py:send():379] send: stats
2024-03-27 11:29:06,429 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:29:11,461 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:29:14,647 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 11:29:14,647 DEBUG   SenderThread:3728 [sender.py:send_request():406] send_request: stop_status
2024-03-27 11:29:14,663 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 11:29:17,147 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:29:22,187 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:29:27,244 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:29:29,657 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 11:29:29,657 DEBUG   SenderThread:3728 [sender.py:send_request():406] send_request: stop_status
2024-03-27 11:29:29,671 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 11:29:33,209 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:29:33,426 DEBUG   SenderThread:3728 [sender.py:send():379] send: stats
2024-03-27 11:29:38,457 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:29:43,506 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:29:44,673 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 11:29:44,674 DEBUG   SenderThread:3728 [sender.py:send_request():406] send_request: stop_status
2024-03-27 11:29:44,689 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 11:29:49,199 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:29:54,256 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:29:59,305 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 11:29:59,691 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 11:29:59,691 DEBUG   SenderThread:3728 [sender.py:send_request():406] send_request: stop_status
2024-03-27 11:29:59,706 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 11:30:03,432 DEBUG   SenderThread:3728 [sender.py:send():379] send: stats
2024-03-27 11:30:04,434 DEBUG   HandlerThread:3728 [handler.py:handle_request():146] handle_request: status_report
